YEAR,WEEK,ILITOTAL,TOTAL PATIENTS
2020,14,2226,42047
2020,14,28,2141
2020,14,45,814
2020,14,1704,42428
2020,14,12,1656
2020,14,16,1514
2020,14,327,7830
2020,14,64,3811
2020,14,2564,29605
2020,14,163,7750
2020,14,1412,26545
2020,14,1225,23771
2020,14,101,9228
2020,14,64,2921
2020,14,314,7664
2020,14,8,682
2020,14,153,6753
2020,14,182,7296
2020,14,119,9073
2020,14,6,1002
2020,14,2885,19107
2020,14,393,13488
2020,14,2365,33322
2020,14,1230,55974
2020,14,55,1788
2020,14,76,4352
2020,14,234,3013
2020,14,894,24831
2020,14,1307,35638
2020,14,1,1383
2020,14,287,6566
2020,14,80,5138
2020,14,983,24847
2020,14,401,11781
2020,14,394,14686
2020,14,91,2146
2020,14,1765,51284
2020,14,282,11446
2020,14,158,7306
2020,14,449,12930
2020,14,57,2282
2020,14,84,1066
2020,14,2,274
2020,14,7146,63087
2020,15,532,23085
2020,15,74,2104
2020,15,147,7830
2020,15,18,1755
2020,15,567,27315
2020,15,325,13745
2020,15,873,18344
2020,15,0,603
2020,15,362,8798
2020,15,1618,39897
2020,15,19,1995
2020,15,23,865
2020,15,1286,44856
2020,15,9,1525
2020,15,12,1801
2020,15,167,6909
2020,15,58,3926
2020,15,1671,28329
2020,15,76,7586
2020,15,1173,25517
2020,15,1017,23660
2020,15,101,9344
2020,15,72,4619
2020,15,243,7785
2020,15,4,441
2020,15,90,5872
2020,15,162,6868
2020,15,95,9072
2020,15,4,956
2020,15,2034,16739
2020,15,272,12917
2020,15,1452,30449
2020,15,887,54524
2020,15,24,2164
2020,15,63,6226
2020,15,118,3042
2020,15,627,24860
2020,15,946,34649
2020,15,0,1413
2020,15,284,6181
2020,15,33,4347
2020,15,624,22642
2020,15,344,11647
2020,15,328,13655
2020,15,57,2159
2020,15,1381,47953
2020,15,184,11624
2020,15,51,7622
2020,15,398,12290
2020,15,34,2102
2020,15,81,1119
2020,15,2,208
2020,15,3949,51920
2020,16,460,22248
2020,16,26,1967
2020,16,169,7844
2020,16,8,1602
2020,16,452,28999
2020,16,217,13380
2020,16,888,19106
2020,16,0,446
2020,16,351,8931
2020,16,1211,40622
2020,16,12,2161
2020,16,38,909
2020,16,1076,44848
2020,16,6,1643
2020,16,10,2288
2020,16,116,6562
2020,16,49,4805
2020,16,1154,27090
2020,16,76,8330
2020,16,935,25183
2020,16,874,23493
2020,16,69,10178
2020,16,63,5004
2020,16,212,8458
2020,16,4,679
2020,16,67,6064
2020,16,120,6528
2020,16,81,9381
2020,16,5,974
2020,16,1246,15414
2020,16,253,12664
2020,16,946,28628
2020,16,692,53917
2020,16,27,2026
2020,16,60,6799
2020,16,91,2941
2020,16,406,25184
2020,16,712,34956
2020,16,0,1332
2020,16,169,5932
2020,16,29,4985
2020,16,406,21389
2020,16,232,10970
2020,16,203,15117
2020,16,39,1977
2020,16,1150,44324
2020,16,137,11590
2020,16,30,7597
2020,16,384,12311
2020,16,21,2086
2020,16,53,1083
2020,16,1,235
2020,16,2227,45611
2020,17,346,23374
2020,17,23,2067
2020,17,164,8524
2020,17,4,1404
2020,17,388,30159
2020,17,192,14976
2020,17,469,17726
2020,17,1,896
2020,17,355,9660
2020,17,947,41245
2020,17,8,2101
2020,17,41,952
2020,17,991,48846
2020,17,6,1692
2020,17,19,2489
2020,17,133,7110
2020,17,43,4048
2020,17,1066,28815
2020,17,58,8642
2020,17,971,25618
2020,17,731,25158
2020,17,88,14253
2020,17,82,5517
2020,17,201,7704
2020,17,1,737
2020,17,51,5182
2020,17,91,7064
2020,17,57,9682
2020,17,1,962
2020,17,803,15245
2020,17,204,13426
2020,17,583,29129
2020,17,719,57285
2020,17,23,2239
2020,17,92,6798
2020,17,100,3142
2020,17,410,26780
2020,17,555,36388
2020,17,1,1331
2020,17,157,6547
2020,17,24,5476
2020,17,406,23030
2020,17,216,10736
2020,17,219,15579
2020,17,24,2374
2020,17,1065,54657
2020,17,138,12838
2020,17,43,8384
2020,17,420,13398
2020,17,33,1988
2020,17,65,1230
2020,17,0,161
2020,17,1335,44775
2020,18,313,24882
2020,18,19,2446
2020,18,105,8468
2020,18,7,1753
2020,18,406,32260
2020,18,128,14888
2020,18,308,18584
2020,18,0,826
2020,18,402,10134
2020,18,887,44488
2020,18,12,2274
2020,18,20,864
2020,18,893,50198
2020,18,4,1793
2020,18,17,2676
2020,18,113,7581
2020,18,42,3950
2020,18,895,31292
2020,18,56,8949
2020,18,961,26306
2020,18,639,26496
2020,18,60,15429
2020,18,99,6103
2020,18,131,8116
2020,18,6,700
2020,18,43,6344
2020,18,82,7730
2020,18,55,6637
2020,18,1,652
2020,18,625,15272
2020,18,171,14754
2020,18,393,30714
2020,18,555,57142
2020,18,26,2268
2020,18,71,6425
2020,18,75,3623
2020,18,410,39997
2020,18,471,38668
2020,18,1,1312
2020,18,119,7185
2020,18,13,5781
2020,18,321,23660
2020,18,128,8496
2020,18,178,16315
2020,18,30,2075
2020,18,962,58275
2020,18,130,13401
2020,18,47,8456
2020,18,423,13844
2020,18,17,2060
2020,18,56,1338
2020,18,2,242
2020,18,890,45423
2020,19,291,27698
2020,19,21,2579
2020,19,110,8341
2020,19,6,1130
2020,19,394,35456
2020,19,107,14951
2020,19,283,20857
2020,19,0,849
2020,19,359,10780
2020,19,811,47377
2020,19,7,3377
2020,19,26,983
2020,19,714,48954
2020,19,8,1952
2020,19,12,2884
2020,19,74,7881
2020,19,33,4621
2020,19,764,30487
2020,19,57,9666
2020,19,754,26794
2020,19,525,27313
2020,19,37,15341
2020,19,126,6711
2020,19,125,8020
2020,19,2,813
2020,19,37,6565
2020,19,84,7545
2020,19,40,11352
2020,19,1,1083
2020,19,419,15561
2020,19,190,15038
2020,19,305,31565
2020,19,607,63596
2020,19,19,2199
2020,19,59,6829
2020,19,53,3853
2020,19,304,29382
2020,19,369,39204
2020,19,0,1631
2020,19,102,7479
2020,19,27,6038
2020,19,300,25432
2020,19,156,12120
2020,19,172,16796
2020,19,27,2136
2020,19,898,61682
2020,19,116,13787
2020,19,36,7765
2020,19,483,14419
2020,19,19,2185
2020,19,70,1440
2020,19,2,270
2020,19,514,43475
2020,20,323,29246
2020,20,31,2855
2020,20,103,8440
2020,20,8,722
2020,20,379,33434
2020,20,126,17025
2020,20,270,21355
2020,20,0,1052
2020,20,259,10747
2020,20,769,49463
2020,20,7,2838
2020,20,30,968
2020,20,626,52461
2020,20,2,1910
2020,20,15,2895
2020,20,87,8101
2020,20,29,4596
2020,20,719,32490
2020,20,57,10149
2020,20,616,27816
2020,20,486,28110
2020,20,46,13938
2020,20,70,6931
2020,20,129,9630
2020,20,1,921
2020,20,20,5628
2020,20,68,7885
2020,20,41,6436
2020,20,0,1089
2020,20,373,16050
2020,20,174,15944
2020,20,257,33232
2020,20,632,63960
2020,20,17,2363
2020,20,77,7224
2020,20,42,3566
2020,20,287,30567
2020,20,403,40864
2020,20,0,1722
2020,20,67,7961
2020,20,27,5896
2020,20,327,26639
2020,20,153,13248
2020,20,138,17085
2020,20,34,2299
2020,20,782,64197
2020,20,87,14020
2020,20,80,8192
2020,20,546,14949
2020,20,25,2371
2020,20,65,1233
2020,20,1,219
2020,20,565,51988
2020,21,322,31148
2020,21,14,2964
2020,21,122,9962
2020,21,102,13786
2020,21,387,36489
2020,21,105,18510
2020,21,211,22452
2020,21,0,968
2020,21,227,11224
2020,21,759,52090
2020,21,17,3195
2020,21,0,281
2020,21,523,54453
2020,21,2,1808
2020,21,14,3106
2020,21,55,7998
2020,21,23,5077
2020,21,714,31754
2020,21,51,10966
2020,21,597,28386
2020,21,377,29376
2020,21,17,12985
2020,21,30,6841
2020,21,102,8603
2020,21,0,872
2020,21,37,6278
2020,21,72,8269
2020,21,45,6041
2020,21,0,1115
2020,21,281,17277
2020,21,136,16690
2020,21,244,35703
2020,21,659,65375
2020,21,7,2533
2020,21,47,7630
2020,21,30,4190
2020,21,306,31307
2020,21,356,44352
2020,21,24,7937
2020,21,76,8488
2020,21,21,5943
2020,21,304,28574
2020,21,152,12982
2020,21,160,17753
2020,21,24,2642
2020,21,753,68416
2020,21,85,14818
2020,21,30,6016
2020,21,637,15906
2020,21,11,2435
2020,21,66,1746
2020,21,0,311
2020,21,512,55188
2020,22,276,31218
2020,22,28,3059
2020,22,114,9194
2020,22,114,14315
2020,22,364,35131
2020,22,100,17894
2020,22,206,24408
2020,22,0,829
2020,22,33,7554
2020,22,670,53850
2020,22,5,2583
2020,22,23,938
2020,22,455,58211
2020,22,3,1805
2020,22,6,2409
2020,22,85,8485
2020,22,25,5848
2020,22,630,32599
2020,22,44,11224
2020,22,454,29257
2020,22,299,29868
2020,22,72,16378
2020,22,25,6039
2020,22,117,7658
2020,22,1,673
2020,22,30,6296
2020,22,42,6380
2020,22,45,6362
2020,22,0,984
2020,22,224,18323
2020,22,111,15972
2020,22,189,39273
2020,22,589,69581
2020,22,11,2634
2020,22,43,7301
2020,22,39,4541
2020,22,241,33455
2020,22,281,46605
2020,22,20,8067
2020,22,71,8647
2020,22,30,6172
2020,22,285,28810
2020,22,141,11959
2020,22,167,17370
2020,22,11,2792
2020,22,583,72191
2020,22,97,15441
2020,22,43,5709
2020,22,130,14931
2020,22,7,2123
2020,22,76,1903
2020,22,0,220
2020,22,403,54355
2020,23,296,33624
2020,23,18,2896
2020,23,124,10575
2020,23,127,13963
2020,23,325,38636
2020,23,63,19780
2020,23,150,25201
2020,23,0,1046
2020,23,176,11764
2020,23,699,55784
2020,23,11,3430
2020,23,2,563
2020,23,373,57849
2020,23,5,1961
2020,23,12,2732
2020,23,65,8888
2020,23,40,5661
2020,23,688,33326
2020,23,40,11398
2020,23,350,30197
2020,23,312,32128
2020,23,59,18286
2020,23,38,7495
2020,23,100,10300
2020,23,1,851
2020,23,24,6538
2020,23,62,8552
2020,23,45,6367
2020,23,0,1022
2020,23,209,19322
2020,23,79,16501
2020,23,162,37793
2020,23,454,70272
2020,23,20,2544
2020,23,53,8486
2020,23,38,4680
2020,23,316,33888
2020,23,269,48263
2020,23,9,8366
2020,23,63,9068
2020,23,27,7213
2020,23,318,29322
2020,23,188,14508
2020,23,166,19439
2020,23,21,2640
2020,23,482,73195
2020,23,89,15473
2020,23,32,7301
2020,23,86,15231
2020,23,8,2518
2020,23,66,1843
2020,23,0,246
2020,23,383,59182
2020,24,309,34752
2020,24,20,2942
2020,24,168,11204
2020,24,104,14026
2020,24,345,39704
2020,24,71,19695
2020,24,136,25828
2020,24,0,970
2020,24,180,12154
2020,24,676,57500
2020,24,10,2789
2020,24,3,607
2020,24,304,57182
2020,24,32,2173
2020,24,12,3071
2020,24,60,8959
2020,24,22,5936
2020,24,747,34769
2020,24,37,11794
2020,24,273,31877
2020,24,262,31709
2020,24,68,20576
2020,24,40,7753
2020,24,104,9616
2020,24,1,903
2020,24,26,5770
2020,24,44,8771
2020,24,43,5674
2020,24,3,1282
2020,24,203,20462
2020,24,106,16663
2020,24,161,40179
2020,24,496,74536
2020,24,9,2706
2020,24,47,8670
2020,24,31,4675
2020,24,284,34609
2020,24,270,50570
2020,24,14,8888
2020,24,59,9433
2020,24,19,7800
2020,24,295,31346
2020,24,178,11991
2020,24,170,20791
2020,24,18,2888
2020,24,400,77789
2020,24,90,15749
2020,24,42,7244
2020,24,89,15605
2020,24,14,2386
2020,24,55,1854
2020,24,0,223
2020,24,331,57275
2020,25,355,36971
2020,25,16,2993
2020,25,196,11493
2020,25,121,15606
2020,25,404,40789
2020,25,74,19898
2020,25,134,27517
2020,25,0,1118
2020,25,159,12901
2020,25,882,59032
2020,25,13,2935
2020,25,0,326
2020,25,250,63849
2020,25,22,2052
2020,25,16,2864
2020,25,69,8998
2020,25,24,5792
2020,25,782,37261
2020,25,40,12788
2020,25,295,31792
2020,25,231,32739
2020,25,44,17702
2020,25,39,7742
2020,25,161,10176
2020,25,171,27087
2020,25,28,6132
2020,25,50,8910
2020,25,45,6266
2020,25,2,1345
2020,25,194,18467
2020,25,85,17336
2020,25,190,41412
2020,25,553,76225
2020,25,16,2645
2020,25,42,8798
2020,25,27,4777
2020,25,280,35573
2020,25,271,51948
2020,25,9,9026
2020,25,133,9349
2020,25,30,7593
2020,25,361,33213
2020,25,267,17005
2020,25,167,21491
2020,25,11,3000
2020,25,432,76797
2020,25,75,16748
2020,25,40,6274
2020,25,112,16469
2020,25,14,2686
2020,25,53,1915
2020,25,1,254
2020,25,328,62372
2020,26,393,36679
2020,26,11,3013
2020,26,181,10517
2020,26,126,15079
2020,26,550,41403
2020,26,87,20259
2020,26,145,29218
2020,26,0,1103
2020,26,186,12917
2020,26,1147,61666
2020,26,5,2563
2020,26,4,423
2020,26,371,58199
2020,26,22,2072
2020,26,35,2929
2020,26,76,8724
2020,26,19,5900
2020,26,1111,37706
2020,26,51,13375
2020,26,257,32417
2020,26,255,35078
2020,26,55,16118
2020,26,35,6869
2020,26,165,9358
2020,26,185,27746
2020,26,47,6272
2020,26,39,9076
2020,26,66,6970
2020,26,3,1299
2020,26,243,22004
2020,26,123,18161
2020,26,165,45808
2020,26,604,78693
2020,26,12,2712
2020,26,38,7080
2020,26,27,3915
2020,26,291,37956
2020,26,346,53181
2020,26,14,9646
2020,26,133,8641
2020,26,37,7906
2020,26,415,32999
2020,26,348,17359
2020,26,178,22377
2020,26,21,3060
2020,26,485,79938
2020,26,93,16698
2020,26,51,6569
2020,26,138,16286
2020,26,10,2772
2020,26,72,1999
2020,26,0,224
2020,26,325,57542
2020,27,485,36512
2020,27,18,3109
2020,27,178,9221
2020,27,142,14741
2020,27,592,38834
2020,27,96,18683
2020,27,151,28695
2020,27,0,957
2020,27,97,9624
2020,27,1663,64570
2020,27,11,2167
2020,27,152,9515
2020,27,365,57804
2020,27,14,1810
2020,27,22,2198
2020,27,95,8469
2020,27,44,5021
2020,27,1403,44404
2020,27,54,12625
2020,27,268,32985
2020,27,210,34622
2020,27,32,16433
2020,27,61,8253
2020,27,117,9014
2020,27,235,27342
2020,27,54,6037
2020,27,53,8734
2020,27,66,7042
2020,27,1,1052
2020,27,245,21521
2020,27,149,17847
2020,27,193,45445
2020,27,629,77408
2020,27,25,2775
2020,27,43,9330
2020,27,30,4998
2020,27,390,37313
2020,27,330,53221
2020,27,29,9708
2020,27,174,9025
2020,27,22,7026
2020,27,503,32536
2020,27,185,8015
2020,27,194,22325
2020,27,22,2884
2020,27,574,84026
2020,27,117,17187
2020,27,36,5408
2020,27,140,16569
2020,27,4,1975
2020,27,70,2109
2020,27,0,236
2020,27,300,56201
2020,28,654,40598
2020,28,15,3448
2020,28,137,10184
2020,28,175,15536
2020,28,691,42560
2020,28,125,23033
2020,28,196,30249
2020,28,58,7869
2020,28,95,12009
2020,28,1618,50312
2020,28,24,3126
2020,28,150,9362
2020,28,452,61909
2020,28,9,1850
2020,28,26,3510
2020,28,155,9646
2020,28,45,5513
2020,28,1614,40172
2020,28,41,13487
2020,28,376,35772
2020,28,243,38766
2020,28,57,17757
2020,28,71,9709
2020,28,163,8979
2020,28,270,28656
2020,28,50,6446
2020,28,70,9257
2020,28,43,7547
2020,28,2,1253
2020,28,269,22735
2020,28,147,17256
2020,28,222,47669
2020,28,770,82383
2020,28,23,2813
2020,28,70,9714
2020,28,45,5191
2020,28,407,40979
2020,28,361,55521
2020,28,20,9967
2020,28,199,9651
2020,28,45,8410
2020,28,568,34188
2020,28,339,16909
2020,28,228,23759
2020,28,18,3252
2020,28,708,90610
2020,28,113,17265
2020,28,53,8685
2020,28,150,17453
2020,28,5,2134
2020,28,85,2066
2020,28,0,197
2020,28,332,59542
2020,29,614,38604
2020,29,24,3083
2020,29,118,10222
2020,29,149,15306
2020,29,649,41802
2020,29,125,23575
2020,29,159,30464
2020,29,31,6248
2020,29,105,12387
2020,29,2125,65216
2020,29,20,3085
2020,29,141,6904
2020,29,436,60659
2020,29,27,1904
2020,29,17,3448
2020,29,146,9415
2020,29,46,5489
2020,29,1536,39034
2020,29,55,13711
2020,29,444,35760
2020,29,246,39712
2020,29,40,16073
2020,29,74,9842
2020,29,144,8657
2020,29,273,27876
2020,29,42,5773
2020,29,35,5567
2020,29,52,7398
2020,29,2,1376
2020,29,255,21051
2020,29,154,17906
2020,29,233,45726
2020,29,696,79671
2020,29,23,3073
2020,29,80,9099
2020,29,39,5094
2020,29,348,40375
2020,29,416,55240
2020,29,30,9978
2020,29,191,9417
2020,29,45,8329
2020,29,559,34141
2020,29,300,15503
2020,29,190,26054
2020,29,21,3240
2020,29,744,90246
2020,29,123,17233
2020,29,19,6506
2020,29,165,17348
2020,29,1,1705
2020,29,93,1948
2020,29,0,234
2020,29,397,59860
2020,30,470,38320
2020,30,6,568
2020,30,93,9391
2020,30,151,15169
2020,30,731,52756
2020,30,123,23972
2020,30,180,30828
2020,30,43,8094
2020,30,83,12388
2020,30,1627,62998
2020,30,22,3000
2020,30,152,9318
2020,30,477,60465
2020,30,40,1911
2020,30,19,3248
2020,30,150,9106
2020,30,319,29367
2020,30,1318,37353
2020,30,45,13502
2020,30,411,35331
2020,30,221,39665
2020,30,35,16910
2020,30,89,9495
2020,30,166,9420
2020,30,230,28027
2020,30,36,6295
2020,30,73,9140
2020,30,42,7338
2020,30,6,1443
2020,30,270,23729
2020,30,144,16691
2020,30,237,45296
2020,30,680,81586
2020,30,17,2825
2020,30,68,9076
2020,30,23,4905
2020,30,337,37828
2020,30,360,55959
2020,30,28,10411
2020,30,195,8875
2020,30,43,8385
2020,30,428,31736
2020,30,279,15882
2020,30,207,22937
2020,30,20,3193
2020,30,696,85702
2020,30,100,17861
2020,30,27,6550
2020,30,135,17062
2020,30,2,1796
2020,30,70,1373
2020,30,0,233
2020,30,391,60219
2020,31,435,37704
2020,31,1,535
2020,31,51,6218
2020,31,157,14762
2020,31,724,51073
2020,31,113,23536
2020,31,186,31172
2020,31,48,8064
2020,31,120,12667
2020,31,1460,59022
2020,31,24,1930
2020,31,112,9266
2020,31,554,62900
2020,31,34,1761
2020,31,14,3160
2020,31,120,8711
2020,31,341,30280
2020,31,1149,35484
2020,31,42,14062
2020,31,422,36403
2020,31,267,41044
2020,31,62,16115
2020,31,65,9116
2020,31,167,8973
2020,31,246,26898
2020,31,50,6346
2020,31,76,9082
2020,31,41,7109
2020,31,2,1376
2020,31,312,21887
2020,31,117,16968
2020,31,232,44389
2020,31,572,80461
2020,31,26,2883
2020,31,46,7119
2020,31,42,4769
2020,31,348,36438
2020,31,446,55256
2020,31,35,10307
2020,31,107,7078
2020,31,26,8594
2020,31,426,33075
2020,31,192,14813
2020,31,189,24259
2020,31,21,3296
2020,31,708,85479
2020,31,108,17295
2020,31,84,9302
2020,31,131,17097
2020,31,3,1919
2020,31,84,1815
2020,31,0,251
2020,31,612,72450
2020,32,377,37639
2020,32,1,496
2020,32,44,5956
2020,32,128,14757
2020,32,603,50918
2020,32,114,24919
2020,32,167,31893
2020,32,42,7866
2020,32,116,12640
2020,32,1349,61056
2020,32,19,2031
2020,32,109,9050
2020,32,600,60802
2020,32,40,1918
2020,32,22,3517
2020,32,88,9044
2020,32,259,28675
2020,32,1035,36233
2020,32,65,13421
2020,32,400,35257
2020,32,272,41221
2020,32,39,15060
2020,32,72,8832
2020,32,175,9952
2020,32,276,27432
2020,32,41,6234
2020,32,97,9049
2020,32,46,7354
2020,32,2,1299
2020,32,349,23322
2020,32,132,16410
2020,32,224,46358
2020,32,590,80077
2020,32,29,2843
2020,32,54,9214
2020,32,23,5027
2020,32,354,35992
2020,32,372,55187
2020,32,34,10284
2020,32,145,9033
2020,32,45,8688
2020,32,431,32849
2020,32,225,17324
2020,32,160,23512
2020,32,25,3258
2020,32,629,82124
2020,32,85,17173
2020,32,56,8442
2020,32,119,16199
2020,32,1,1873
2020,32,81,1972
2020,32,0,272
2020,32,484,61088
2020,33,343,36973
2020,33,1,511
2020,33,47,9594
2020,33,154,15115
2020,33,528,52754
2020,33,145,25279
2020,33,170,33092
2020,33,35,7942
2020,33,101,12863
2020,33,1260,62116
2020,33,13,3199
2020,33,83,8738
2020,33,453,59668
2020,33,36,2046
2020,33,21,3173
2020,33,84,9341
2020,33,230,28212
2020,33,920,36043
2020,33,61,13916
2020,33,331,36027
2020,33,317,40775
2020,33,62,17336
2020,33,69,8606
2020,33,151,8337
2020,33,259,28208
2020,33,40,6184
2020,33,95,9230
2020,33,38,6962
2020,33,2,1242
2020,33,351,24193
2020,33,128,16282
2020,33,228,43494
2020,33,559,81838
2020,33,26,2907
2020,33,42,7900
2020,33,12,4262
2020,33,271,36961
2020,33,416,56147
2020,33,40,10112
2020,33,130,8995
2020,33,28,9082
2020,33,354,32811
2020,33,180,15909
2020,33,101,9882
2020,33,21,3314
2020,33,648,83506
2020,33,97,16961
2020,33,67,7948
2020,33,103,16643
2020,33,2,1836
2020,33,84,1879
2020,33,0,256
2020,33,643,74856
2020,34,338,35990
2020,34,5,472
2020,34,38,9701
2020,34,117,15136
2020,34,427,53414
2020,34,145,25357
2020,34,196,33429
2020,34,45,8147
2020,34,86,12820
2020,34,1263,61853
2020,34,15,3080
2020,34,99,8963
2020,34,556,62939
2020,34,63,2247
2020,34,51,4016
2020,34,84,8747
2020,34,223,29102
2020,34,909,35540
2020,34,54,13929
2020,34,373,35289
2020,34,312,41087
2020,34,66,18696
2020,34,58,9352
2020,34,177,11036
2020,34,184,27900
2020,34,35,6172
2020,34,86,8982
2020,34,41,7478
2020,34,1,1350
2020,34,316,23415
2020,34,128,16715
2020,34,330,44599
2020,34,557,82805
2020,34,27,3043
2020,34,22,6526
2020,34,9,3429
2020,34,268,36045
2020,34,372,55094
2020,34,51,10003
2020,34,132,8960
2020,34,27,8787
2020,34,338,32751
2020,34,89,8006
2020,34,115,17952
2020,34,26,3311
2020,34,668,83326
2020,34,106,17765
2020,34,83,8379
2020,34,109,16657
2020,34,3,2007
2020,34,82,1681
2020,34,0,246
2020,34,656,74218
2020,35,336,35937
2020,35,2,472
2020,35,35,9659
2020,35,157,15116
2020,35,435,53643
2020,35,135,25733
2020,35,247,33932
2020,35,50,8212
2020,35,89,12424
2020,35,1198,63344
2020,35,28,3525
2020,35,73,8924
2020,35,492,64126
2020,35,45,2579
2020,35,598,5526
2020,35,105,8764
2020,35,270,28102
2020,35,671,31475
2020,35,57,13756
2020,35,346,34846
2020,35,287,41184
2020,35,67,19038
2020,35,82,9592
2020,35,123,8171
2020,35,245,28263
2020,35,32,6002
2020,35,97,9402
2020,35,28,6187
2020,35,3,1432
2020,35,305,23830
2020,35,113,17153
2020,35,323,44599
2020,35,627,83270
2020,35,25,2941
2020,35,39,6059
2020,35,25,3489
2020,35,279,35103
2020,35,402,56160
2020,35,29,9932
2020,35,129,8868
2020,35,37,8950
2020,35,404,33612
2020,35,70,8628
2020,35,120,20095
2020,35,20,3187
2020,35,654,83878
2020,35,76,17155
2020,35,46,7763
2020,35,105,16798
2020,35,5,1841
2020,35,68,1999
2020,35,0,249
2020,35,684,76401
2020,36,372,35555
2020,36,2,476
2020,36,40,9607
2020,36,133,15073
2020,36,429,53590
2020,36,136,25553
2020,36,197,33714
2020,36,51,8457
2020,36,124,12402
2020,36,1117,62289
2020,36,7,2482
2020,36,95,8638
2020,36,424,62105
2020,36,36,2474
2020,36,308,5100
2020,36,79,9118
2020,36,253,29246
2020,36,655,34031
2020,36,62,13366
2020,36,305,34815
2020,36,284,41071
2020,36,42,15249
2020,36,33,9029
2020,36,115,7941
2020,36,268,28000
2020,36,38,5666
2020,36,91,10321
2020,36,21,3106
2020,36,1,1300
2020,36,287,23881
2020,36,118,14998
2020,36,278,44348
2020,36,566,81708
2020,36,35,2749
2020,36,20,5225
2020,36,9,2900
2020,36,273,34653
2020,36,363,56952
2020,36,49,11069
2020,36,125,9330
2020,36,46,8564
2020,36,362,32816
2020,36,81,8465
2020,36,181,21770
2020,36,21,3091
2020,36,606,85178
2020,36,99,16653
2020,36,6,4470
2020,36,108,16813
2020,36,4,1579
2020,36,81,1907
2020,36,0,229
2020,36,591,74657
2020,37,366,36814
2020,37,4,470
2020,37,39,8527
2020,37,228,16428
2020,37,427,50317
2020,37,157,22686
2020,37,238,34850
2020,37,42,8029
2020,37,84,10683
2020,37,1062,63096
2020,37,16,2413
2020,37,109,9558
2020,37,386,59256
2020,37,50,2490
2020,37,116,3664
2020,37,82,9071
2020,37,238,28303
2020,37,720,32339
2020,37,76,11880
2020,37,275,33954
2020,37,289,39808
2020,37,35,17464
2020,37,71,8275
2020,37,144,9743
2020,37,319,28710
2020,37,51,6102
2020,37,104,9991
2020,37,28,7014
2020,37,0,1141
2020,37,316,23390
2020,37,116,16190
2020,37,285,42321
2020,37,615,82596
2020,37,34,2704
2020,37,28,5665
2020,37,63,4135
2020,37,258,32887
2020,37,461,57627
2020,37,41,9974
2020,37,100,7949
2020,37,43,7717
2020,37,399,33614
2020,37,177,12755
2020,37,172,19736
2020,37,19,3095
2020,37,651,85306
2020,37,103,15878
2020,37,30,4211
2020,37,133,16330
2020,37,5,1658
2020,37,88,1505
2020,37,0,196
2020,37,604,73069
2020,38,359,36375
