YEAR,%UNWEIGHTED ILI,ILITOTAL,TOTAL PATIENTS
2017.0,0.0896593,6.0,6692.0
2017.0,1.8264,974.0,53329.0
2017.0,0.473513,16.0,3379.0
2017.0,0.962269,38.0,3949.0
2017.0,0.446002,84.0,18834.0
2017.0,0.52302,76.0,14531.0
2017.0,0.736607,33.0,4480.0
2017.0,2.91122,543.0,18652.0
2017.0,0.0951173,3.0,3154.0
2017.0,0.0,0.0,2164.0
2017.0,0.972447,12.0,1234.0
2017.0,0.28345,54.0,19051.0
2017.0,0.431034,7.0,1624.0
2017.0,1.38372,197.0,14237.0
2017.0,1.30622,88.0,6737.0
2017.0,0.899017,86.0,9566.0
2017.0,0.143885,7.0,4865.0
2017.0,0.0,0.0,118.0
2017.0,0.486665,50.0,10274.0
2017.0,0.535783,14.0,2613.0
2017.0,0.259067,6.0,2316.0
2017.0,0.422483,46.0,10888.0
2017.0,0.0,0.0,2401.0
2017.0,0.072904,3.0,4115.0
2017.0,0.509205,26.0,5106.0
2017.0,0.128518,10.0,7781.0
2017.0,1.8906,347.0,18354.0
2017.0,0.315246,47.0,14909.0
2017.0,0.893655,10.0,1119.0
2017.0,0.595491,407.0,68347.0
2017.0,0.235294,8.0,3400.0
2017.0,0.071736,6.0,8364.0
2017.0,0.351288,9.0,2562.0
2017.0,0.267176,7.0,2620.0
2017.0,4.04424,117.0,2893.0
2017.0,0.330033,2.0,606.0
2017.0,1.07071,962.0,89847.0
2017.0,1.54497,73.0,4725.0
2017.0,1.03806,15.0,1445.0
2017.0,1.95961,391.0,19953.0
2017.0,1.5002,38.0,2533.0
2017.0,1.19891,506.0,42205.0
2017.0,1.04757,37.0,3532.0
2017.0,0.159617,2.0,1253.0
2017.0,0.0,0.0,2711.0
2017.0,5.74447,174.0,3029.0
2017.0,1.59246,809.0,50802.0
2017.0,1.94489,24.0,1234.0
2017.0,0.0,0.0,104.0
2017.0,0.785354,299.0,38072.0
2017.0,1.02041,44.0,4312.0
2017.0,0.0489716,1.0,2042.0
2017.0,0.0,0.0,2886.0
2017.0,0.33108,24.0,7249.0
2017.0,2.07069,1041.0,50273.0
2017.0,0.457274,16.0,3499.0
2017.0,1.18606,48.0,4047.0
2017.0,0.395121,69.0,17463.0
2017.0,0.726744,105.0,14448.0
2017.0,0.623182,30.0,4814.0
2017.0,3.40079,526.0,15467.0
2017.0,0.0928505,3.0,3231.0
2017.0,0.0,0.0,2529.0
2017.0,0.674663,9.0,1334.0
2017.0,0.456991,79.0,17287.0
2017.0,0.287219,6.0,2089.0
2017.0,1.07206,158.0,14738.0
2017.0,1.95402,119.0,6090.0
2017.0,0.795934,83.0,10428.0
2017.0,0.525146,26.0,4951.0
2017.0,0.826446,1.0,121.0
2017.0,0.726922,83.0,11418.0
2017.0,0.412655,15.0,3635.0
2017.0,0.482121,12.0,2489.0
2017.0,0.581959,60.0,10310.0
2017.0,0.100368,3.0,2989.0
2017.0,0.392973,17.0,4326.0
2017.0,0.87277,45.0,5156.0
2017.0,0.135639,12.0,8847.0
2017.0,1.895,331.0,17467.0
2017.0,0.338983,53.0,15635.0
2017.0,1.02516,11.0,1073.0
2017.0,0.606678,405.0,66757.0
2017.0,0.177766,13.0,7313.0
2017.0,0.231737,21.0,9062.0
2017.0,0.338295,10.0,2956.0
2017.0,0.419687,11.0,2621.0
2017.0,4.25283,109.0,2563.0
2017.0,0.463679,3.0,647.0
2017.0,1.10389,982.0,88958.0
2017.0,1.71125,87.0,5084.0
2017.0,1.60056,23.0,1437.0
2017.0,1.53773,225.0,14632.0
2017.0,0.815101,19.0,2331.0
2017.0,1.28088,490.0,38255.0
2017.0,1.19166,36.0,3021.0
2017.0,0.0,0.0,1202.0
2017.0,0.0987654,2.0,2025.0
2017.0,6.05607,162.0,2675.0
2017.0,1.64075,822.0,50099.0
2017.0,2.60465,28.0,1075.0
2017.0,0.0,0.0,84.0
2017.0,0.990154,354.0,35752.0
2017.0,1.28643,49.0,3809.0
2017.0,0.0583431,1.0,1714.0
2017.0,0.191791,5.0,2607.0
2017.0,0.217662,14.0,6432.0
2017.0,2.06875,1123.0,54284.0
2017.0,0.350877,11.0,3135.0
2017.0,1.45644,56.0,3845.0
2017.0,0.416378,72.0,17292.0
2017.0,0.982736,148.0,15060.0
2017.0,0.567823,9.0,1585.0
2017.0,2.18348,377.0,17266.0
2017.0,0.387597,12.0,3096.0
2017.0,0.0,0.0,2085.0
2017.0,1.2966,8.0,617.0
2017.0,0.463961,71.0,15303.0
2017.0,0.282646,5.0,1769.0
2017.0,1.2488,182.0,14574.0
2017.0,1.41108,83.0,5882.0
2017.0,0.932594,79.0,8471.0
2017.0,0.784929,35.0,4459.0
2017.0,0.943396,1.0,106.0
2017.0,0.767855,73.0,9507.0
2017.0,0.741525,28.0,3776.0
2017.0,0.0570776,1.0,1752.0
2017.0,0.518403,60.0,11574.0
2017.0,0.0,0.0,3343.0
2017.0,0.931286,37.0,3973.0
2017.0,0.745426,33.0,4427.0
2017.0,0.333778,30.0,8988.0
2017.0,2.01905,371.0,18375.0
2017.0,0.349818,51.0,14579.0
2017.0,0.95511,10.0,1047.0
2017.0,0.715319,534.0,74652.0
2017.0,0.224719,16.0,7120.0
2017.0,0.364109,28.0,7690.0
2017.0,0.408859,12.0,2935.0
2017.0,0.778547,18.0,2312.0
2017.0,4.81232,100.0,2078.0
2017.0,0.16,1.0,625.0
2017.0,1.03898,937.0,90185.0
2017.0,1.74159,74.0,4249.0
2017.0,1.92308,28.0,1456.0
2017.0,2.13733,334.0,15627.0
2017.0,0.88856,24.0,2701.0
2017.0,1.547,652.0,42146.0
2017.0,0.330311,145.0,43898.0
2017.0,0.261917,5.0,1909.0
2017.0,0.0,0.0,2734.0
2017.0,5.07881,174.0,3426.0
2017.0,1.69466,784.0,46263.0
2017.0,1.80911,29.0,1603.0
2017.0,0.0,0.0,264.0
2017.0,1.20348,476.0,39552.0
2017.0,1.26242,47.0,3723.0
2017.0,0.0,0.0,2308.0
2017.0,0.0366569,1.0,2728.0
2017.0,0.341344,25.0,7324.0
2017.0,2.06444,1097.0,53138.0
2017.0,0.487145,18.0,3695.0
2017.0,0.996738,55.0,5518.0
2017.0,0.555258,114.0,20531.0
2017.0,0.876686,167.0,19049.0
2017.0,1.00271,63.0,6283.0
2017.0,1.89839,352.0,18542.0
2017.0,0.494777,18.0,3638.0
2017.0,0.0,0.0,2227.0
2017.0,0.423131,6.0,1418.0
2017.0,0.458743,78.0,17003.0
2017.0,0.720461,15.0,2082.0
2017.0,1.58925,414.0,26050.0
2017.0,1.55015,100.0,6451.0
2017.0,0.904698,88.0,9727.0
2017.0,0.709349,39.0,5498.0
2017.0,0.0,0.0,128.0
2017.0,0.761399,86.0,11295.0
2017.0,0.911933,35.0,3838.0
2017.0,0.769769,22.0,2858.0
2017.0,0.574933,75.0,13045.0
2017.0,0.108743,5.0,4598.0
2017.0,1.23077,48.0,3900.0
2017.0,0.922292,47.0,5096.0
2017.0,0.40542,38.0,9373.0
2017.0,1.93658,477.0,24631.0
2017.0,0.348324,45.0,12919.0
2017.0,0.773196,9.0,1164.0
2017.0,0.680643,562.0,82569.0
2017.0,0.223839,16.0,7148.0
2017.0,0.383498,33.0,8605.0
2017.0,1.31243,77.0,5867.0
2017.0,0.411985,11.0,2670.0
2017.0,3.20187,82.0,2561.0
2017.0,0.13587,1.0,736.0
2017.0,1.18334,1164.0,98366.0
2017.0,1.60263,83.0,5179.0
2017.0,2.03224,29.0,1427.0
2017.0,1.68041,212.0,12616.0
2017.0,0.64836,17.0,2622.0
2017.0,1.52105,621.0,40827.0
2017.0,0.438989,103.0,23463.0
2017.0,0.115607,2.0,1730.0
2017.0,0.0,0.0,2946.0
2017.0,5.05875,155.0,3064.0
2017.0,1.59619,790.0,49493.0
2017.0,1.60107,24.0,1499.0
2017.0,0.0,0.0,298.0
2017.0,1.18339,469.0,39632.0
2017.0,1.23935,48.0,3873.0
2017.0,0.0,0.0,2310.0
2017.0,0.687994,20.0,2907.0
2017.0,0.380745,28.0,7354.0
2017.0,1.99443,1082.0,54251.0
2017.0,0.651558,23.0,3530.0
2017.0,1.21772,58.0,4763.0
2017.0,0.557541,117.0,20985.0
2017.0,1.14291,258.0,22574.0
2017.0,0.702494,20.0,2847.0
2017.0,1.96141,370.0,18864.0
2017.0,0.614182,22.0,3582.0
2017.0,0.0,0.0,2588.0
2017.0,0.928074,12.0,1293.0
2017.0,0.388979,60.0,15425.0
2017.0,0.448029,10.0,2232.0
2017.0,1.77438,478.0,26939.0
2017.0,1.26638,87.0,6870.0
2017.0,0.938622,102.0,10867.0
2017.0,0.523469,30.0,5731.0
2017.0,1.85185,2.0,108.0
2017.0,0.897013,106.0,11817.0
2017.0,0.843645,30.0,3556.0
2017.0,0.534164,24.0,4493.0
2017.0,0.609258,82.0,13459.0
2017.0,0.252791,12.0,4747.0
2017.0,1.1989,61.0,5088.0
2017.0,0.700679,32.0,4567.0
2017.0,0.536553,48.0,8946.0
2017.0,1.77468,448.0,25244.0
2017.0,0.133529,31.0,23216.0
2017.0,0.918197,11.0,1198.0
2017.0,0.792722,664.0,83762.0
2017.0,0.346147,19.0,5489.0
2017.0,0.526039,40.0,7604.0
2017.0,1.58903,102.0,6419.0
2017.0,0.327988,9.0,2744.0
2017.0,2.86689,42.0,1465.0
2017.0,0.166113,1.0,602.0
2017.0,1.44513,1396.0,96600.0
2017.0,1.73927,107.0,6152.0
2017.0,1.7673,24.0,1358.0
2017.0,1.29671,152.0,11722.0
2017.0,1.06829,28.0,2621.0
2017.0,1.55626,659.0,42345.0
2017.0,0.442427,192.0,43397.0
2017.0,0.267953,5.0,1866.0
2017.0,0.101557,3.0,2954.0
2017.0,5.92809,183.0,3087.0
2017.0,1.75021,882.0,50394.0
2017.0,1.36426,20.0,1466.0
2017.0,0.0,0.0,323.0
2017.0,1.17861,473.0,40132.0
2017.0,1.67845,57.0,3396.0
2017.0,0.0,0.0,2423.0
2017.0,0.535783,14.0,2613.0
2017.0,0.34463,18.0,5223.0
2017.0,2.17055,1166.0,53719.0
2017.0,0.546635,16.0,2927.0
2017.0,1.0841,66.0,6088.0
2017.0,0.531195,102.0,19202.0
2017.0,1.21513,250.0,20574.0
2017.0,1.16713,75.0,6426.0
2017.0,2.25916,386.0,17086.0
2017.0,0.769003,26.0,3381.0
2017.0,0.0,0.0,1839.0
2017.0,0.705219,10.0,1418.0
2017.0,0.469092,90.0,19186.0
2017.0,0.633446,15.0,2368.0
2017.0,2.00296,528.0,26361.0
2017.0,1.14259,73.0,6389.0
2017.0,1.24783,122.0,9777.0
2017.0,0.669344,30.0,4482.0
2017.0,2.5,3.0,120.0
2017.0,1.14113,117.0,10253.0
2017.0,0.982997,37.0,3764.0
2017.0,0.350688,13.0,3707.0
2017.0,0.890782,92.0,10328.0
2017.0,0.377121,18.0,4773.0
2017.0,1.39107,71.0,5104.0
2017.0,0.947772,47.0,4959.0
2017.0,0.619509,55.0,8878.0
2017.0,1.9715,494.0,25057.0
2017.0,0.145729,34.0,23331.0
2017.0,0.561167,5.0,891.0
2017.0,0.855961,598.0,69863.0
2017.0,0.338737,14.0,4133.0
2017.0,0.481471,33.0,6854.0
2017.0,1.63934,118.0,7198.0
2017.0,0.862689,24.0,2782.0
2017.0,1.90228,51.0,2681.0
2017.0,0.15625,1.0,640.0
2017.0,1.36351,1394.0,102236.0
2017.0,1.75721,698.0,39722.0
2017.0,2.72675,141.0,5171.0
2017.0,2.3554,406.0,17237.0
2017.0,0.812294,37.0,4555.0
2017.0,1.75421,852.0,48569.0
2017.0,0.561578,129.0,22971.0
2017.0,1.04416,48.0,4597.0
2017.0,0.0717875,2.0,2786.0
2017.0,1.91672,284.0,14817.0
2017.0,1.83233,850.0,46389.0
2017.0,1.52722,23.0,1506.0
2017.0,0.165289,2.0,1210.0
2017.0,1.18308,571.0,48264.0
2017.0,1.35701,68.0,5011.0
2017.0,0.321543,12.0,3732.0
2017.0,0.900286,66.0,7331.0
2017.0,0.727819,63.0,8656.0
2017.0,2.35775,1268.0,53780.0
2017.0,0.294985,9.0,3051.0
2017.0,0.768398,71.0,9240.0
2017.0,0.68067,186.0,27326.0
2017.0,1.05751,290.0,27423.0
2017.0,1.42651,99.0,6940.0
2017.0,2.42836,450.0,18531.0
2017.0,0.445236,20.0,4492.0
2017.0,0.165792,6.0,3619.0
2017.0,1.28434,108.0,8409.0
2017.0,0.673618,115.0,17072.0
2017.0,0.679222,22.0,3239.0
2017.0,1.8328,481.0,26244.0
2017.0,0.7969,146.0,18321.0
2017.0,1.19834,147.0,12267.0
2017.0,1.06519,150.0,14082.0
2017.0,0.0759878,1.0,1316.0
2017.0,0.500781,93.0,18571.0
2017.0,1.15584,87.0,7527.0
2017.0,0.844804,286.0,33854.0
2017.0,0.787036,611.0,77633.0
2017.0,0.391572,21.0,5363.0
2017.0,1.87995,140.0,7447.0
2017.0,1.322,126.0,9531.0
2017.0,0.485437,46.0,9476.0
2017.0,2.15321,642.0,29816.0
2017.0,0.144053,37.0,25685.0
2017.0,0.711427,16.0,2249.0
2017.0,1.26377,1097.0,86804.0
2017.0,0.196496,12.0,6107.0
2017.0,0.945554,124.0,13114.0
2017.0,1.9377,130.0,6709.0
2017.0,1.15756,54.0,4665.0
2017.0,2.39521,48.0,2004.0
2017.0,0.516129,4.0,775.0
2017.0,1.31333,1337.0,101802.0
2017.0,1.83081,738.0,40310.0
2017.0,2.74487,139.0,5064.0
2017.0,2.12645,373.0,17541.0
2017.0,1.09866,51.0,4642.0
2017.0,1.53534,733.0,47742.0
2017.0,0.61809,142.0,22974.0
2017.0,1.0367,50.0,4823.0
2017.0,0.0703235,2.0,2844.0
2017.0,1.96893,275.0,13967.0
2017.0,2.01788,982.0,48665.0
2017.0,1.09215,16.0,1465.0
2017.0,0.441176,6.0,1360.0
2017.0,1.27165,583.0,45846.0
2017.0,1.3458,59.0,4384.0
2017.0,0.345469,13.0,3763.0
2017.0,1.04632,75.0,7168.0
2017.0,0.995265,103.0,10349.0
2017.0,2.35066,1286.0,54708.0
2017.0,0.588078,22.0,3741.0
2017.0,0.945495,85.0,8990.0
2017.0,0.891701,296.0,33195.0
2017.0,1.18879,311.0,26161.0
2017.0,1.43321,106.0,7396.0
2017.0,2.23881,318.0,14204.0
2017.0,0.523918,23.0,4390.0
2017.0,0.0620732,2.0,3222.0
2017.0,1.32443,119.0,8985.0
2017.0,0.651595,115.0,17649.0
2017.0,0.387919,14.0,3609.0
2017.0,1.8675,464.0,24846.0
2017.0,0.729223,121.0,16593.0
2017.0,1.0355,133.0,12844.0
2017.0,1.28615,189.0,14695.0
2017.0,0.412371,6.0,1455.0
2017.0,0.623098,129.0,20703.0
2017.0,1.85164,163.0,8803.0
2017.0,0.932869,311.0,33338.0
2017.0,0.852218,534.0,62660.0
2017.0,0.273742,13.0,4749.0
2017.0,1.55515,119.0,7652.0
2017.0,1.42037,141.0,9927.0
2017.0,0.516129,48.0,9300.0
2017.0,2.22464,654.0,29398.0
2017.0,0.158764,37.0,23305.0
2017.0,0.617708,18.0,2914.0
2017.0,1.28371,1141.0,88883.0
2017.0,0.292642,28.0,9568.0
2017.0,0.876033,106.0,12100.0
2017.0,1.52994,105.0,6863.0
2017.0,1.90188,88.0,4627.0
2017.0,3.5461,80.0,2256.0
2017.0,0.601504,4.0,665.0
2017.0,1.43478,1453.0,101270.0
2017.0,1.83131,710.0,38770.0
2017.0,3.72405,183.0,4914.0
2017.0,1.87281,374.0,19970.0
2017.0,0.788999,35.0,4436.0
2017.0,1.56714,823.0,52516.0
2017.0,0.644714,158.0,24507.0
2017.0,1.07119,48.0,4481.0
2017.0,0.0327869,1.0,3050.0
2017.0,2.0171,302.0,14972.0
2017.0,2.10223,1022.0,48615.0
2017.0,2.20453,36.0,1633.0
2017.0,0.367647,5.0,1360.0
2017.0,1.00391,485.0,48311.0
2017.0,1.34346,69.0,5136.0
2017.0,0.22733,9.0,3959.0
2017.0,0.948213,65.0,6855.0
2017.0,0.975701,104.0,10659.0
2017.0,2.80864,1484.0,52837.0
2017.0,0.797085,35.0,4391.0
2017.0,0.805459,72.0,8939.0
2017.0,0.807923,279.0,34533.0
2017.0,1.34334,374.0,27841.0
2017.0,1.42129,106.0,7458.0
2017.0,2.14188,314.0,14660.0
2017.0,0.779459,34.0,4362.0
2017.0,0.0586166,2.0,3412.0
2017.0,1.82091,206.0,11313.0
2017.0,0.763787,136.0,17806.0
2017.0,0.454933,16.0,3517.0
2017.0,2.07137,552.0,26649.0
2017.0,0.933821,161.0,17241.0
2017.0,1.37308,187.0,13619.0
2017.0,1.01247,160.0,15803.0
2017.0,0.413223,3.0,726.0
2017.0,0.684592,138.0,20158.0
2017.0,1.77271,146.0,8236.0
2017.0,1.10127,378.0,34324.0
2017.0,0.926832,587.0,63334.0
2017.0,0.473416,26.0,5492.0
2017.0,1.84262,133.0,7218.0
2017.0,1.59663,163.0,10209.0
2017.0,0.595094,49.0,8234.0
2017.0,2.13774,641.0,29985.0
2017.0,0.223493,52.0,23267.0
2017.0,0.383275,11.0,2870.0
2017.0,1.43663,1240.0,86313.0
2017.0,0.431838,44.0,10189.0
2017.0,0.693255,85.0,12261.0
2017.0,1.50619,107.0,7104.0
2017.0,1.06975,50.0,4674.0
2017.0,3.60032,89.0,2472.0
2017.0,0.27972,2.0,715.0
2017.0,1.62815,1684.0,103430.0
2017.0,2.09091,799.0,38213.0
2017.0,3.28407,160.0,4872.0
2017.0,2.10657,408.0,19368.0
2017.0,1.35109,70.0,5181.0
2017.0,1.72325,906.0,52575.0
2017.0,0.60276,145.0,24056.0
2017.0,1.34836,67.0,4969.0
2017.0,0.104603,3.0,2868.0
2017.0,1.85678,279.0,15026.0
2017.0,2.36327,1165.0,49296.0
2017.0,2.2756,36.0,1582.0
2017.0,0.444162,7.0,1576.0
2017.0,1.13777,535.0,47022.0
2017.0,1.54462,81.0,5244.0
2017.0,0.259128,11.0,4245.0
2017.0,1.1929,82.0,6874.0
2017.0,1.46052,160.0,10955.0
2017.0,3.08264,1594.0,51709.0
2017.0,0.782732,33.0,4216.0
2017.0,0.906307,74.0,8165.0
2017.0,0.9611,337.0,35064.0
2017.0,1.37719,376.0,27302.0
2017.0,1.24153,88.0,7088.0
2017.0,2.80514,467.0,16648.0
2017.0,0.877785,39.0,4443.0
2017.0,0.0565451,2.0,3537.0
2017.0,1.89781,208.0,10960.0
2017.0,0.614713,124.0,20172.0
2017.0,0.645705,23.0,3562.0
2017.0,2.04932,546.0,26643.0
2017.0,0.856146,157.0,18338.0
2017.0,1.36996,198.0,14453.0
2017.0,1.37457,244.0,17751.0
2017.0,0.564617,9.0,1594.0
2017.0,0.7415,152.0,20499.0
2017.0,1.88569,162.0,8591.0
2017.0,1.08745,387.0,35588.0
2017.0,0.975943,557.0,57073.0
2017.0,0.622665,35.0,5621.0
2017.0,2.71521,176.0,6482.0
2017.0,1.85647,201.0,10827.0
2017.0,0.643559,57.0,8857.0
2017.0,2.34254,710.0,30309.0
2017.0,0.542289,57.0,10511.0
2017.0,0.630601,19.0,3013.0
2017.0,1.61552,1434.0,88764.0
2017.0,0.291595,17.0,5830.0
2017.0,0.790368,107.0,13538.0
2017.0,1.79819,121.0,6729.0
2017.0,2.00795,96.0,4781.0
2017.0,5.51257,114.0,2068.0
2017.0,0.594354,4.0,673.0
2017.0,1.73179,1798.0,103823.0
2017.0,2.45603,979.0,39861.0
2017.0,2.76712,137.0,4951.0
2017.0,2.58309,471.0,18234.0
2017.0,1.18,63.0,5339.0
2017.0,1.98355,948.0,47793.0
2017.0,0.790138,191.0,24173.0
2017.0,1.35031,70.0,5184.0
2017.0,0.529501,14.0,2644.0
2017.0,1.65856,232.0,13988.0
2017.0,2.57306,1208.0,46948.0
2017.0,2.40497,31.0,1289.0
2017.0,0.948167,15.0,1582.0
2017.0,1.1868,549.0,46259.0
2017.0,1.72414,80.0,4640.0
2017.0,0.484429,21.0,4335.0
2017.0,1.26354,84.0,6648.0
2017.0,1.6751,182.0,10865.0
2017.0,3.64463,1933.0,53037.0
2017.0,0.411765,14.0,3400.0
2017.0,0.796359,70.0,8790.0
2017.0,0.995875,338.0,33940.0
2017.0,1.24986,343.0,27443.0
2017.0,1.36721,99.0,7241.0
2017.0,3.16718,413.0,13040.0
2017.0,1.1684,92.0,7874.0
2017.0,0.194121,7.0,3606.0
2017.0,2.09036,223.0,10668.0
2017.0,0.94144,168.0,17845.0
2017.0,0.720504,24.0,3331.0
2017.0,2.28275,580.0,25408.0
2017.0,1.12924,200.0,17711.0
2017.0,1.50787,204.0,13529.0
2017.0,1.48312,282.0,19014.0
2017.0,0.464756,6.0,1291.0
2017.0,0.728745,162.0,22230.0
2017.0,2.24642,196.0,8725.0
2017.0,1.2964,454.0,35020.0
2017.0,1.10597,664.0,60038.0
2017.0,0.514641,29.0,5635.0
2017.0,2.97074,198.0,6665.0
2017.0,1.87634,193.0,10286.0
2017.0,1.1645,111.0,9532.0
2017.0,3.24542,774.0,23849.0
2017.0,0.193697,48.0,24781.0
2017.0,0.492091,14.0,2845.0
2017.0,1.68481,1495.0,88734.0
2017.0,0.583542,49.0,8397.0
2017.0,0.808548,84.0,10389.0
2017.0,1.56527,106.0,6772.0
2017.0,1.87668,84.0,4476.0
2017.0,7.45763,154.0,2065.0
2017.0,0.465116,3.0,645.0
2017.0,1.75785,1772.0,100805.0
2017.0,2.39313,964.0,40282.0
2017.0,2.97049,149.0,5016.0
2017.0,2.02104,317.0,15685.0
2017.0,1.19928,60.0,5003.0
2017.0,1.90851,950.0,49777.0
2017.0,0.899244,220.0,24465.0
2017.0,1.43927,73.0,5072.0
2017.0,0.186081,5.0,2687.0
2017.0,2.23842,304.0,13581.0
2017.0,3.09381,1466.0,47385.0
2017.0,3.55286,41.0,1154.0
2017.0,0.530705,7.0,1319.0
2017.0,1.35089,633.0,46858.0
2017.0,1.28018,70.0,5468.0
2017.0,0.550826,22.0,3994.0
2017.0,1.67403,125.0,7467.0
2017.0,1.60245,173.0,10796.0
2017.0,3.97187,2112.0,53174.0
2017.0,0.52506,22.0,4190.0
2017.0,1.07304,88.0,8201.0
2017.0,1.20766,441.0,36517.0
2017.0,1.5819,442.0,27941.0
2017.0,1.42363,107.0,7516.0
2017.0,4.40056,820.0,18634.0
2017.0,0.99566,78.0,7834.0
2017.0,0.128164,4.0,3121.0
2017.0,2.57595,145.0,5629.0
2017.0,1.04433,188.0,18002.0
2017.0,0.613497,22.0,3586.0
2017.0,2.42165,612.0,25272.0
2017.0,1.45385,258.0,17746.0
2017.0,1.61033,232.0,14407.0
2017.0,1.56343,263.0,16822.0
2017.0,0.840336,10.0,1190.0
2017.0,0.863189,186.0,21548.0
2017.0,2.64264,239.0,9044.0
2017.0,1.49438,520.0,34797.0
2017.0,1.21881,764.0,62684.0
2017.0,0.656676,39.0,5939.0
2017.0,2.92239,215.0,7357.0
2017.0,2.30755,244.0,10574.0
2017.0,1.66189,174.0,10470.0
2017.0,3.67219,1109.0,30200.0
2017.0,0.13259,34.0,25643.0
2017.0,0.580084,18.0,3103.0
2017.0,1.78649,1571.0,87938.0
2017.0,0.631966,55.0,8703.0
2017.0,0.685746,98.0,14291.0
2017.0,1.74763,118.0,6752.0
2017.0,1.69779,70.0,4123.0
2017.0,6.71937,170.0,2530.0
2017.0,0.15625,1.0,640.0
2017.0,1.70506,1707.0,100114.0
2017.0,2.74821,1100.0,40026.0
2017.0,3.41268,162.0,4747.0
2017.0,2.40829,451.0,18727.0
2017.0,2.12528,114.0,5364.0
2017.0,1.99801,1024.0,51251.0
2017.0,1.01535,256.0,25213.0
2017.0,1.72589,85.0,4925.0
2017.0,0.106308,3.0,2822.0
2017.0,2.31138,352.0,15229.0
2017.0,3.18277,1541.0,48417.0
2017.0,3.01659,40.0,1326.0
2017.0,0.646088,9.0,1393.0
2017.0,1.29322,610.0,47169.0
2017.0,1.01897,58.0,5692.0
2017.0,0.390356,17.0,4355.0
2017.0,2.00135,148.0,7395.0
2017.0,2.17625,243.0,11166.0
2017.0,4.34214,2422.0,55779.0
2017.0,0.805048,37.0,4596.0
2017.0,1.97863,150.0,7581.0
2017.0,1.27454,472.0,37033.0
2017.0,1.50287,395.0,26283.0
2017.0,1.64262,115.0,7001.0
2017.0,5.2879,1080.0,20424.0
2017.0,1.26502,100.0,7905.0
2017.0,0.108196,4.0,3697.0
2017.0,2.63039,232.0,8820.0
2017.0,0.932615,173.0,18550.0
2017.0,0.375171,11.0,2932.0
2017.0,2.4597,647.0,26304.0
2017.0,1.50014,427.0,28464.0
2017.0,1.6294,239.0,14668.0
2017.0,1.83144,354.0,19329.0
2017.0,0.45283,6.0,1325.0
2017.0,0.910986,201.0,22064.0
2017.0,2.53975,230.0,9056.0
2017.0,1.26472,536.0,42381.0
2017.0,1.28185,810.0,63190.0
2017.0,0.665415,39.0,5861.0
2017.0,3.13541,226.0,7208.0
2017.0,2.72443,305.0,11195.0
2017.0,1.45126,138.0,9509.0
2017.0,4.41976,1365.0,30884.0
2017.0,0.316315,64.0,20233.0
2017.0,0.737265,22.0,2984.0
2017.0,2.02666,1814.0,89507.0
2017.0,0.554481,43.0,7755.0
2017.0,0.81079,107.0,13197.0
2017.0,0.937183,37.0,3948.0
2017.0,0.981006,47.0,4791.0
2017.0,9.16667,220.0,2400.0
2017.0,0.687285,6.0,873.0
2017.0,2.28041,2342.0,102701.0
2017.0,2.80217,967.0,34509.0
2017.0,3.45056,156.0,4521.0
2017.0,2.04295,215.0,10524.0
2017.0,1.70636,48.0,2813.0
2017.0,2.2189,817.0,36820.0
2017.0,1.20099,227.0,18901.0
2017.0,2.39194,57.0,2383.0
2017.0,0.0542299,1.0,1844.0
2017.0,2.19801,230.0,10464.0
2017.0,3.69435,1624.0,43959.0
2017.0,3.55769,37.0,1040.0
2017.0,1.19205,9.0,755.0
2017.0,1.55901,545.0,34958.0
2017.0,1.38593,39.0,2814.0
2017.0,0.911508,24.0,2633.0
2017.0,2.31926,128.0,5519.0
2017.0,1.73643,151.0,8696.0
2017.0,5.16172,2587.0,50119.0
2017.0,0.909091,24.0,2640.0
2017.0,1.77414,104.0,5862.0
2017.0,1.66174,455.0,27381.0
2017.0,1.86769,428.0,22916.0
2017.0,1.6596,90.0,5423.0
2017.0,6.08589,1087.0,17861.0
2017.0,1.39695,77.0,5512.0
2017.0,0.231481,6.0,2592.0
2017.0,3.22741,260.0,8056.0
2017.0,1.27606,224.0,17554.0
2017.0,0.722022,16.0,2216.0
2017.0,2.82179,666.0,23602.0
2017.0,1.53846,246.0,15990.0
2017.0,1.90003,195.0,10263.0
2017.0,2.5641,276.0,10764.0
2017.0,1.1782,16.0,1358.0
2017.0,1.03946,147.0,14142.0
2017.0,2.81158,201.0,7149.0
2017.0,1.64241,553.0,33670.0
2017.0,1.29776,718.0,55326.0
2017.0,0.74531,29.0,3891.0
2017.0,4.19061,175.0,4176.0
2017.0,2.2076,198.0,8969.0
2017.0,2.00841,129.0,6423.0
2017.0,4.57186,1023.0,22376.0
2017.0,0.232974,43.0,18457.0
2017.0,1.10608,22.0,1989.0
2017.0,2.19032,1878.0,85741.0
2017.0,0.820633,56.0,6824.0
2017.0,1.67966,140.0,8335.0
2017.0,2.02989,91.0,4483.0
2017.0,1.1474,39.0,3399.0
2017.0,7.82241,185.0,2365.0
2017.0,0.94451,8.0,847.0
2017.0,2.11503,1974.0,93332.0
2017.0,2.97065,1239.0,41708.0
2017.0,3.70826,181.0,4881.0
2017.0,3.27773,615.0,18763.0
2017.0,2.55597,129.0,5047.0
2017.0,1.94918,988.0,50688.0
2017.0,1.2685,336.0,26488.0
2017.0,2.65263,126.0,4750.0
2017.0,0.182349,5.0,2742.0
